u,v,weight
22:HA,55:HG2#,3.0540000000000003
22:HA,56:HN,4.309
22:HB,22:HN,5.036
22:HB,23:HA,6.234
22:HB,23:HN,3.404
22:HB,24:HB1,4.426
22:HB,25:HN,5.045
22:HB,53:HA*,4.958
22:HB,55:HA,4.14
22:HB,55:HG2#,5.11
22:HG2#,22:HN,2.919
22:HG2#,23:HN,4.592
22:HG2#,24:HB1,4.946
22:HG2#,25:HB*,5.837
22:HG2#,25:HN,5.546
22:HG2#,53:HA*,4.819
22:HG2#,54:HA,5.623
22:HG2#,54:HD1,6.181
22:HG2#,55:HA,3.776
22:HG2#,55:HB,5.5169999999999995
22:HN,25:HB*,3.774
22:HN,55:HG2#,5.467
23:HA,23:HD1#,2.604
23:HA,23:HG11,4.4
23:HA,23:HG2#,3.0
23:HA,23:HN,3.936
23:HA,26:HB,3.144
23:HA,26:HG1#,4.4590000000000005
23:HA,26:HG2#,3.265
23:HA,26:HN,3.894
23:HA,43:HD*,4.891
23:HA,52:HA,6.249
23:HA,56:HD*,4.88
23:HB,23:HD1#,4.095
23:HB,23:HN,3.359
23:HB,52:HA,2.762
23:HB,52:HB1,5.677
23:HB,54:HN,5.170999999999999
23:HB,59:HE1,6.14
23:HD1#,23:HN,4.204
23:HD1#,26:HB,4.655
23:HD1#,26:HG1#,4.680000000000001
23:HD1#,26:HG2#,3.671
23:HD1#,38:HB1,5.574
23:HD1#,43:HB1,6.138
23:HD1#,43:HB2,5.805999999999999
23:HD1#,43:HD*,3.894
23:HD1#,50:HA,5.521
23:HD1#,50:HB1,3.654
23:HD1#,50:HB2,4.209
23:HD1#,50:HD*,2.9699999999999998
23:HD1#,50:HG,5.2540000000000004
23:HD1#,52:HA,5.5169999999999995
23:HD1#,54:HB2,6.22
23:HD1#,55:HA,4.7989999999999995
23:HD1#,56:HA,3.7230000000000003
23:HD1#,56:HD*,2.846
23:HD1#,56:HG,4.655
23:HD1#,56:HN,5.08
23:HD1#,59:HB2,5.969
23:HD1#,59:HD1,3.794
23:HD1#,59:HE1,3.688
23:HD1#,61:HD1#,3.6359999999999997
23:HD1#,67:HD1#,4.1739999999999995
23:HG11,23:HG12,3.276
23:HG2#,23:HN,4.896
23:HG2#,24:HA,4.751
23:HG2#,24:HB1,6.216
23:HG2#,25:HA,4.969
23:HG2#,26:HB,4.671
23:HG2#,26:HG1#,5.306
23:HG2#,26:HG2#,5.07
23:HG2#,27:HA,6.0440000000000005
23:HG2#,27:HB1,5.917
23:HG2#,27:HB2,5.809
23:HG2#,27:HD1,4.364
23:HG2#,27:HE1,2.9909999999999997
23:HG2#,27:HG1,4.743
23:HG2#,27:HN,5.292
23:HG2#,43:HB1,4.88
23:HG2#,43:HB2,4.323
23:HG2#,43:HD*,3.063
23:HG2#,50:HA,5.64
23:HG2#,50:HB1,3.796
23:HG2#,50:HB2,3.744
23:HG2#,50:HD*,4.14
23:HG2#,50:HG,5.805999999999999
23:HG2#,52:HA,3.085
23:HG2#,52:HB1,5.735
23:HG2#,52:HN,5.0889999999999995
23:HG2#,59:HE1,5.366999999999999
23:HG2#,67:HD1#,5.159
23:HN,52:HA,5.271
23:HN,55:HA,4.124
24:HA,24:HG1,3.9610000000000003
24:HA,25:HN,4.806
24:HA,27:HB1,4.5969999999999995
24:HA,27:HB2,3.69
24:HA,27:HD1,3.8369999999999997
24:HA,27:HE1,5.41
24:HA,27:HG1,4.993
24:HA,27:HN,4.301
24:HA,28:HB#,5.515
24:HA,38:HB1,5.885
24:HA,52:HA,5.305
24:HA,52:HB1,6.091
24:HA,52:HB2,5.926
24:HB1,24:HB2,3.518
24:HG1,24:HG2,3.585
25:HA,25:HD21,4.086
25:HA,25:HD22,4.946
25:HA,26:HN,4.688
25:HA,28:HB#,2.721
25:HA,28:HN,3.8019999999999996
25:HA,51:HA,3.551
25:HB*,25:HN,3.261
25:HB*,26:HG2#,5.016
25:HB*,26:HN,4.124
25:HB*,29:HE1,5.938
25:HN,26:HG2#,5.2509999999999994
26:HA,26:HG1#,2.844
26:HA,26:HG2#,2.727
26:HA,26:HN,3.649
26:HA,27:HG1,5.26
26:HA,27:HN,4.833
26:HA,29:HB1,4.662
26:HA,29:HD1,3.748
26:HA,29:HE1,5.601
26:HA,29:HG1,4.761
26:HA,29:HN,4.171
26:HA,30:HD1#,5.853000000000001
26:HB,26:HN,3.089
26:HB,27:HA,6.004
26:HB,27:HN,3.57
26:HB,30:HD1#,4.809
26:HB,43:HD*,4.204
26:HB,56:HD*,5.375
26:HG1#,26:HN,4.411
26:HG1#,27:HA,4.507
26:HG1#,27:HB2,6.041
26:HG1#,27:HN,4.279
26:HG1#,30:HD1#,2.8499999999999996
26:HG1#,30:HG11,4.159
26:HG1#,30:HN,5.5600000000000005
26:HG1#,61:HD1#,6.1850000000000005
26:HG2#,26:HN,2.828
26:HG2#,27:HN,4.904
26:HG2#,28:HB#,6.0440000000000005
26:HG2#,29:HB2,5.964
26:HG2#,29:HD1,5.375
26:HG2#,29:HE1,5.675
26:HG2#,3:HD1#,3.6559999999999997
26:HG2#,56:HD*,2.896
26:HG2#,56:HG,4.052
26:HG2#,61:HD1#,5.816
26:HG2#,61:HG2#,6.091
27:HA,27:HE1,5.811
27:HA,27:HG1,3.815
27:HA,27:HN,3.8600000000000003
27:HA,28:HN,4.941
27:HA,30:HB,3.167
27:HA,30:HD1#,3.1
27:HA,30:HG11,4.751
27:HA,30:HG2#,4.299
27:HA,30:HN,4.556
27:HA,38:HA,5.208
27:HA,38:HB1,6.158
27:HA,43:HD*,4.53
27:HB1,27:HD1,4.104
27:HB1,27:HE1,4.969
27:HB1,27:HN,4.42
27:HB1,28:HN,5.036
27:HB1,38:HA,3.576
27:HB1,38:HB1,4.1
27:HB1,38:HG1,4.779999999999999
27:HB1,43:HD*,5.784
27:HB2,27:HD1,4.184
27:HB2,27:HE1,5.4830000000000005
27:HB2,27:HN,3.715
27:HB2,30:HD1#,5.76
27:HB2,31:HG1,3.6359999999999997
27:HB2,43:HD*,5.5600000000000005
27:HD1,27:HD2,3.939
27:HE1,27:HE2,3.894
27:HG1,27:HG2,3.6180000000000003
27:HN,28:HB#,5.406000000000001
27:HN,43:HD*,5.220000000000001
28:HA,28:HN,3.545
28:HA,29:HN,4.854
28:HA,31:HA,5.427
28:HA,31:HB1,3.317
28:HA,31:HB2,3.806
28:HA,31:HG1,5.346
28:HA,31:HN,4.139
28:HA,32:HN,5.3709999999999996
28:HA,38:HD1,4.935
28:HA,38:HG1,4.035
28:HB#,28:HN,2.556
28:HB#,29:HE1,6.205
28:HB#,29:HN,3.2600000000000002
28:HB#,31:HB1,4.9030000000000005
29:HA,29:HD1,4.414
29:HA,29:HG1,3.6980000000000004
29:HA,29:HN,3.5410000000000004
29:HA,30:HN,4.868
29:HA,32:HB*,3.3150000000000004
29:HA,32:HN,3.8419999999999996
29:HA,3:HA,2.769
29:HB1,29:HD1,4.1129999999999995
29:HB1,29:HE1,5.769
29:HB1,31:HG1,4.016
29:HB2,29:HN,3.285
29:HB2,30:HN,4.133
29:HD1,29:HD2,3.4379999999999997
29:HE1,29:HE2,3.969
29:HG1,29:HG2,3.255
2:HA,2:HN,3.7640000000000002
2:HA,3:HN,2.4610000000000003
2:HA,68:HA,3.706
2:HB*,2:HN,3.6390000000000002
2:HB*,3:HA,6.238
2:HB*,3:HN,4.561
2:HG1,2:HG2,3.556
2:HN,63:HA,5.161
30:HA,30:HD1#,3.6390000000000002
30:HA,30:HG11,3.466
30:HA,30:HG2#,2.828
30:HA,30:HN,3.931
30:HA,31:HA,6.138
30:HA,31:HN,5.08
30:HA,33:HB1,4.387
30:HA,33:HB2,4.189
30:HA,33:HD1,5.874
30:HA,33:HG1,4.724
30:HA,33:HN,4.455
30:HA,34:HB*,6.224
30:HA,34:HG1,5.154999999999999
30:HA,34:HN,5.170999999999999
30:HB,30:HD1#,2.933
30:HB,31:HN,3.88
30:HB,41:HE21,4.734
30:HB,41:HE22,4.179
30:HB,43:HD*,5.281
30:HB,5:HG2#,6.138
30:HD1#,30:HN,4.118
30:HD1#,34:HB*,5.561
30:HD1#,3:HD1#,5.138
30:HD1#,43:HA,6.202
30:HD1#,43:HD*,2.599
30:HD1#,5:HB,4.829
30:HD1#,5:HG2#,2.863
30:HD1#,67:HB1,5.5
30:HD1#,69:HB1,5.503
30:HD1#,69:HB2,5.285
30:HD1#,69:HD1#,3.1950000000000003
30:HD1#,7:HG2#,6.171
30:HG11,30:HG12,3.251
30:HG11,5:HG2#,5.288
30:HG2#,30:HN,4.345
30:HG2#,31:HA,4.446
30:HG2#,31:HN,4.406
30:HG2#,33:HB1,5.415
30:HG2#,34:HB*,3.917
30:HG2#,34:HG1,3.451
30:HG2#,34:HN,4.766
30:HG2#,36:HB,3.356
30:HG2#,36:HD1#,3.3489999999999998
30:HG2#,36:HN,4.724
30:HG2#,41:HE21,4.515000000000001
30:HG2#,41:HE22,4.486
30:HG2#,41:HG1,5.131
30:HG2#,69:HD1#,2.96
30:HG2#,7:HG2#,5.455
31:HA,31:HG1,3.354
31:HA,31:HN,3.7159999999999997
31:HA,32:HN,4.636
31:HA,34:HB*,6.048
31:HA,34:HN,5.23
31:HA,35:HA*,4.993
31:HA,35:HN,3.76
31:HA,36:HB,5.140000000000001
31:HA,36:HG2#,5.529
31:HA,36:HN,3.0540000000000003
31:HA,37:HA,5.753
31:HA,38:HD1,5.446999999999999
31:HB1,31:HN,3.392
31:HB1,32:HN,3.549
31:HB1,37:HA,5.436
31:HB1,38:HD1,4.179
31:HB1,38:HG1,4.706
31:HB2,31:HN,3.3800000000000003
31:HB2,32:HN,4.429
31:HB2,37:HA,4.575
31:HB2,38:HD1,3.574
31:HE21,37:HA,4.913
31:HE22,38:HD1,4.6370000000000005
31:HG1,31:HG2,3.402
31:HN,72:HN,4.402
32:HA,32:HN,3.18
32:HB*,33:HG1,5.2989999999999995
33:HA,33:HD1,3.6830000000000003
33:HA,33:HE1,6.048
33:HA,33:HG1,3.226
33:HA,33:HN,3.399
33:HA,34:HN,4.63
33:HB1,33:HD1,3.9610000000000003
33:HB2,33:HD1,3.6980000000000004
33:HB2,33:HN,3.075
33:HB2,34:HN,3.7809999999999997
33:HD1,33:HD2,3.272
33:HE1,33:HE2,3.3000000000000003
33:HG1,33:HG2,3.141
34:HA,34:HG1,3.739
34:HA,34:HN,3.831
34:HA,35:HA*,6.224
34:HA,35:HN,4.5969999999999995
34:HB*,34:HN,3.5010000000000003
34:HB*,35:HN,5.152
34:HB*,36:HB,5.91
34:HB*,36:HD1#,4.011
34:HB*,36:HG11,4.351
34:HB*,36:HN,4.436999999999999
34:HB*,38:HB1,5.071000000000001
34:HG1,34:HG2,3.225
34:HG1,7:HG2#,4.779999999999999
35:HA*,35:HN,2.965
35:HA*,36:HN,4.5969999999999995
36:HA,36:HD1#,4.219
36:HA,36:HG11,3.862
36:HA,36:HG2#,2.86
36:HA,36:HN,3.573
36:HA,37:HA,6.048
36:HA,37:HB*,6.059
36:HA,37:HD1,2.4299999999999997
36:HA,37:HG1,4.394
36:HA,40:HB2,6.158
36:HA,69:HD*,6.209
36:HB,36:HD1#,3.0330000000000004
36:HB,36:HN,3.285
36:HB,37:HD1,5.479
36:HB,41:HG1,5.344
36:HB,69:HD1#,5.118
36:HD1#,36:HN,4.497
36:HD1#,37:HD1,5.779
36:HD1#,41:HA,6.048
36:HD1#,41:HG1,4.981
36:HD1#,69:HD*,3.6149999999999998
36:HD1#,69:HD1#,3.0380000000000003
36:HD1#,71:HG,5.958
36:HD1#,7:HG2#,4.63
36:HG11,36:HG12,3.9250000000000003
36:HG2#,36:HN,4.1049999999999995
36:HG2#,37:HB*,4.839
36:HG2#,37:HD1,3.1769999999999996
36:HG2#,37:HG1,4.969
36:HG2#,38:HA,5.2909999999999995
36:HG2#,39:HA,5.6530000000000005
36:HG2#,40:HA,5.584
36:HG2#,40:HB1,3.862
36:HG2#,40:HB2,3.305
36:HG2#,40:HG1,4.14
36:HG2#,40:HN,5.0889999999999995
36:HG2#,41:HA,4.37
36:HG2#,41:HB*,5.735
36:HG2#,41:HE21,4.671
36:HG2#,41:HG1,3.241
36:HG2#,41:HN,5.134
36:HG2#,67:HA,5.611
36:HG2#,69:HD*,3.4699999999999998
36:HG2#,69:HD1#,2.781
36:HG2#,71:HG,5.85
37:HA,37:HD1,4.913
37:HA,37:HG1,4.219
37:HA,38:HA,6.075
37:HA,38:HD1,2.276
37:HA,38:HG1,4.743
37:HD1,37:HD2,4.04
37:HG1,37:HG2,5.265
38:HA,38:HD1,4.394
38:HA,38:HG1,3.674
38:HA,39:HA,5.735
38:HA,39:HN,5.004
38:HA,40:HN,5.24
38:HA,41:HB*,4.958
38:HA,41:HE21,4.662
38:HA,41:HE22,4.9030000000000005
38:HA,41:HG1,3.809
38:HA,41:HN,4.896
38:HB1,38:HD1,4.184
38:HB1,39:HA,5.938
38:HB1,39:HN,4.688
38:HB2,38:HD1,3.7230000000000003
38:HB2,39:HA,5.721
38:HB2,39:HB*,6.2410000000000005
38:HB2,39:HN,3.569
38:HD1,38:HD2,3.866
38:HG1,38:HG2,3.666
39:HA,40:HA,2.781
3:HA,3:HD1#,4.0
3:HA,3:HG11,4.743
3:HA,3:HG2#,2.617
3:HA,3:HN,3.896
3:HA,4:HN,2.814
3:HA,63:HA,5.626
3:HA,64:HA,3.407
3:HA,64:HN,3.9219999999999997
3:HA,65:HN,4.313000000000001
3:HB,3:HD1#,2.933
3:HB,3:HN,5.3709999999999996
3:HB,4:HN,2.965
3:HB,61:HG2#,5.141
3:HB,65:HB1,5.984
3:HB,65:HB2,5.252
3:HB,66:HA,6.168
3:HB,67:HD1#,4.131
3:HD1#,3:HN,4.659
3:HD1#,4:HN,5.08
3:HD1#,50:HD*,5.771
3:HD1#,56:HD*,3.0940000000000003
3:HD1#,5:HG2#,3.267
3:HD1#,61:HG2#,3.39
3:HD1#,65:HB1,5.814
3:HD1#,65:HB2,5.753
3:HD1#,67:HB1,5.885
3:HD1#,67:HD1#,3.167
3:HD1#,67:HG,4.439
3:HG11,3:HG12,3.394
3:HG2#,3:HN,4.114
3:HG2#,4:HN,4.118
3:HG2#,56:HD*,4.1129999999999995
3:HG2#,5:HG2#,5.054
3:HG2#,63:HA,3.4200000000000004
3:HG2#,63:HB1,6.205
3:HG2#,63:HD1,6.069000000000001
3:HG2#,64:HA,5.144
3:HG2#,64:HN,3.964
3:HG2#,65:HA,5.931
3:HG2#,65:HB1,4.724
3:HG2#,65:HB2,3.946
3:HG2#,65:HN,3.419
40:HB1,40:HN,4.399
40:HB1,69:HD*,5.004999999999999
40:HB1,69:HD1#,4.522
40:HB1,72:HN,4.98
40:HB2,40:HN,3.412
40:HB2,69:HD*,5.726000000000001
40:HB2,69:HD1#,4.9030000000000005
40:HG1,40:HG2,2.7150000000000003
41:HA,41:HG1,3.654
41:HA,41:HN,3.866
41:HA,42:HG1,5.507
41:HA,42:HN,2.702
41:HA,67:HA,3.752
41:HA,69:HD*,5.885
41:HA,69:HD1#,2.801
41:HA,69:HG,5.757
41:HA,74:HA,3.7030000000000003
41:HG1,41:HG2,3.281
41:HN,69:HD1#,5.029
42:HA,42:HD1,3.9539999999999997
42:HA,42:HG1,3.752
42:HA,42:HN,4.12
42:HA,43:HA,5.510000000000001
42:HA,43:HN,2.646
42:HA,69:HD1#,5.152
42:HA,70:HG2#,5.5760000000000005
42:HB*,42:HD1,3.957
42:HB*,44:HD1#,5.194999999999999
42:HB*,49:HG1,5.152
42:HB*,69:HD1#,5.595
42:HB*,70:HB,4.0649999999999995
42:HB*,70:HG2#,4.234
42:HB*,72:HA,5.99
42:HB*,72:HB*,4.006
42:HD1,42:HD2,3.709
42:HG1,42:HG2,3.77
42:HN,69:HD1#,3.429
42:HN,71:HA,4.67
43:HA,43:HD*,4.494
43:HA,43:HG,4.031000000000001
43:HA,43:HN,4.286
43:HA,44:HA,5.644
43:HA,44:HB,6.0440000000000005
43:HA,44:HD1#,5.220000000000001
43:HA,44:HG11,5.623
43:HA,44:HN,2.729
43:HA,50:HD*,5.757
43:HA,67:HB1,5.561
43:HA,69:HB1,5.89
43:HA,69:HD1#,4.544
43:HA,70:HG2#,5.804
43:HA,70:HN,5.4190000000000005
43:HB1,43:HD*,3.207
43:HB1,43:HN,4.526
43:HB1,44:HN,4.819
43:HB1,50:HB2,4.819
43:HB1,50:HD*,3.431
43:HB2,43:HD*,3.2960000000000003
43:HB2,43:HN,3.529
43:HB2,50:HB1,5.145
43:HB2,50:HB2,4.25
43:HB2,50:HD*,3.834
43:HD*,50:HB1,5.8469999999999995
43:HD*,50:HB2,5.926
43:HD*,50:HD*,4.5969999999999995
43:HD*,56:HD*,4.664
43:HD*,5:HA,5.913
43:HD*,67:HB1,3.307
43:HD*,69:HA,2.995
43:HD*,69:HD1#,3.449
43:HD*,71:HD*,4.465
43:HN,49:HG1,5.36
44:HA,44:HD1#,3.3800000000000003
44:HA,44:HG11,3.634
44:HA,44:HG2#,2.828
44:HA,44:HN,4.208
44:HA,45:HN,2.656
44:HA,49:HA,2.727
44:HA,49:HB1,4.924
44:HA,49:HG1,5.229
44:HA,50:HD*,3.9800000000000004
44:HA,50:HG,4.118
44:HA,50:HN,4.143
44:HB,44:HD1#,3.342
44:HB,44:HN,3.513
44:HB,49:HA,5.896
44:HB,68:HA,6.094
44:HB,68:HB1,3.544
44:HB,68:HB2,3.08
44:HB,68:HN,4.587
44:HB,70:HG2#,4.426
44:HD1#,49:HA,3.247
44:HD1#,49:HB1,3.772
44:HD1#,49:HG1,3.58
44:HD1#,66:HG2#,3.995
44:HD1#,68:HB1,5.186
44:HD1#,68:HB2,5.054
44:HD1#,70:HA,6.178
44:HD1#,70:HB,4.406
44:HD1#,70:HG2#,2.762
44:HG11,44:HG12,3.748
44:HG2#,44:HN,5.282
